order_id,customer_id,sku,qty,order_date,status
ORD002660,CUST00167,ITM00071,13,2023-12-05,Shipped
ORD002661,CUST00306,PROD00149,96,2023-01-21,Completed
ORD002662,CUST00349,PROD00075,95,2023-11-19,Shipped
ORD002663,CUST00233,PROD00145,99,2024-12-23,Completed
ORD002664,CUST00084,SKU00089,52,2023-10-10,Pending
ORD002665,CUST00300,PRO00042,71,2023-01-24,Completed
ORD002666,,SKU00041,1,2025-02-02,Cancelled
ORD002667,CUST00415,PROD00062,8,08/26/2024,Processing
ORD002668,CUST00338,PROD00051,43,2023-07-09, Processing 
ORD002669,CUST00252,PRO00068,47,2025-05-27,Shipped
ORD002670,CUST00481,PROD00184,83,2024-07-09,Cancelled
ORD002671,CUST00104,PROD00136,43,2025-01-03,Completed
ORD002672,CUST00395,PRO00157,11,2024-06-23,Cancelled
ORD002673,CUST00331,ITM00111,13,2023-03-07,Completed
ORD002674,CUST00498,ITM00175,65,2025-02-27,Shipped
ORD002675,CUST00270,PRO00053,60,2023-12-05,Processing
ORD002676,CUST00072,SKU00083,83,18-08-2023,
ORD002677,CUST00286,PRO00157,2,2023-01-02,Completed
ORD002678,CUST00367,ITM00043,51,2023-04-20,Completed
ORD002679,CUST00060,SKU00173,50,2025-02-23,Shipped
ORD002680,CUST00222,PRO00012,18,2024-07-09,Completed
ORD002681,CUST00029,PRO00163,83,2025-04-29,Cancelled
ORD002682,CUST00137,SKU00079,38,2024-05-04,Cancelled
ORD002683,CUST00369,SKU00142,100,2024-07-27,Pending
ORD002684,CUST00175,PROD00004,83,2024-10-12,Shipped
ORD002685,CUST00044,PRO00019,71,2023-07-09,Completed
ORD002686,CUST00445,PRO00029,36,2023-07-06,Shipped
ORD002687,CUST00160,SKU00054,28,2025-04-22,Processing
ORD002688,CUST00487,PRO00068,64,2023-11-02,
ORD002689,CUST00038,PROD00056,51,2024-01-08,Completed
ORD002690,CUST00232,PROD00164,91,2023-10-13,Pending
ORD002691,CUST00474,PRO00150,9,2024-11-10,Pending
ORD002692,CUST00491,ITM00172,75,2024-08-26,Shipped
ORD002693,CUST99999,PRO00055,15,2023-01-01,Completed
ORD002694,CUST00057,ITM00200,64,2025-08-31,
ORD002695,CUST00352,SKU00009,78,2023-06-27,Cancelled
ORD002696,CUST00078,PROD00184,75,2024-05-04,Shipped
ORD002697,CUST00326,SKU00086,74,2025-04-28,Cancelled
ORD002698,CUST00300,ITM00034,87,2023-04-03,Pending
ORD002699,CUST00315,SKU00026,76,2024-08-29,Processing
ORD002700,CUST00053,SKU00094,71,2025-06-08,Cancelled
ORD002701,CUST00235,SKU00020,10,2023-04-20,Processing
ORD002702,CUST00061,PRO00162,63,2024-01-06,Shipped
ORD002703,CUST00244,ITM00112,15,2025-08-10,Shipped
ORD002704,CUST00117,PRO00081,4,2024-02-07,Cancelled
ORD002705,CUST00433,SKU00138,64,2024-06-02,Shipped
ORD002706,CUST00450,PRO00157,57,2023-08-23,Processing
ORD002707,CUST00084,SKU00089,29,2023-01-23,Completed
ORD002708,CUST00379,PRO00115,29,2023-03-06, Cancelled 
ORD002709,CUST00466,SKU00197,16,2024-10-03,Cancelled
ORD002710,CUST00210,PROD00171,37,2025-09-27, Processing
ORD002711,CUST00187,PROD00073,24,2023-04-23,Shipped
ORD002712,CUST00056,ITM00050,76,2024-01-01,Completed
ORD002713,CUST00204,PRO00151,46,2025-03-07,Pending
ORD002714,CUST00282,ITM00091,60,2024-12-29,Shipped
ORD002715,CUST00411,SKU00088,66,2023-01-27,Pending
ORD002716,CUST00311,PROD00164,81,2025-04-14,Completed
ORD002717,CUST00290,ITM00134,74,2024-12-18,Processing
ORD002718,CUST00225,PROD00045,57,2023-08-25,Pending
ORD002719,CUST00191,PRO00115,74,2023-04-17,Processing
ORD002720,CUST00124,PROD00121,21,2024-06-30,Shipped
ORD002721,CUST00399,PROD00108,66,2023-03-04,Completed
ORD002722,,PRO00019,61,2024-01-17,Cancelled
ORD002723,CUST00349,PROD00147,31,,Pending
ORD002724,CUST00041,ITM00176,16,2025-07-03,Shipped
ORD002725,CUST00070,PROD00107,70,2025-05-06, Cancelled
ORD002726,CUST00228,SKU00054,65,2023-10-03,Shipped
ORD002727,CUST00456,PRO00078,1,05/21/2025,Shipped
ORD002728,CUST00121,PRO00087,93,2023-06-21,Pending
ORD002729,CUST00141,SKU00031,2,2024-08-05,Completed
ORD002730,CUST00040,PROD00024,92,2023-12-14,Completed
ORD002731,CUST00481,SKU00072,47,2024-11-18,Pending
ORD002732,CUST00321,PRO00157,-46,2024-03-25,Pending
ORD002733,CUST00227,SKU00138,52,2023-09-06,Completed
ORD002734,CUST00115,PRO00137,7,2024-12-23,Cancelled
ORD002735,CUST00051,PRO00133,80,2024-07-19,Shipped
ORD002736,CUST00092,PRO00092,40,2024-05-10,Completed
ORD002737,CUST00231,ITM00040,94,2024-06-15, Processing
ORD002738,CUST00035,PROD00056,34,2024-07-05,Processing
ORD002739,CUST00236,PRO00003,72,2023-09-01,Completed
ORD002740,CUST00011,PRO00066,62,2024-04-26,Pending
ORD002741,CUST00324,PRO00161,37,2024-11-26,Cancelled
ORD002742,CUST00197,ITM00001,90,2023-10-26,Pending
ORD002743,CUST00477,PRO00037,78,2024-05-02,Shipped
ORD002744,CUST00117,PRO00066,17,2024-08-04,Cancelled
ORD002745,CUST00300,SKU00116,30,2023-08-23,Completed
ORD002746,CUST99999,ITM00126,80,2023-11-14,Completed
ORD002747,CUST00067,PROD00164,34,2024-08-16,Processing
ORD002748,CUST00124,PRO00078,,2025-04-18,Cancelled
ORD002749,CUST00114,PRO00144,3,2024-12-19,Processing
ORD002750,CUST00385,PROD00075,70,2024-04-19,Cancelled
ORD002751,CUST00429,SKU00072,24,2025-07-16,Cancelled
ORD002752,CUST00104,PRO00019,93,2024-08-01,Processing
ORD002753,CUST00300,PRO00066,88,2024-01-09,Cancelled
ORD002754,CUST99999,SKU00069,15,2025-01-31,Cancelled
ORD002755,CUST00358,ITM00189,85,2023-01-10,Shipped
ORD002756,,PRO00032,,2025-09-02,Completed
ORD002757,CUST00333,PRO00100,50,2024-12-25,Completed
ORD002758,CUST00226,ITM00021,52,2024-08-12,Cancelled
ORD002759,CUST00131,PRO00155,39,2025-09-12,Pending
ORD002760,CUST00179,PROD00199,58,2025-02-12,Processing
ORD002761,CUST00043,SKU00041,7,2023-06-24,Shipped
ORD002762,CUST00061,PRO00195,3,2024-10-22,Completed
ORD002763,CUST00492,PROD00062,,,Processing
ORD002764,CUST00060,ITM00189,25,2023-04-02,Shipped
ORD002765,CUST00311,PROD00049,70,2023-12-13,Cancelled
ORD002766,CUST00406,ITM00001,77,2025-03-27,Shipped
ORD002767,CUST00428,PROD00108,77,2025-03-20,Shipped
ORD002768,CUST00250,PROD00051,73,2024-11-01,Pending
ORD002769,CUST00230,PRO00022,73,2024-09-20,Processing
ORD002770,CUST00313,SKU00054,64,2024-04-03,Completed
ORD002771,CUST00362,PRO00066,58,2025-03-31,Cancelled
ORD002772,CUST00128,PROD00059,21,20-07-2023,Completed
ORD002773,CUST00165,PROD00164,75,2025-07-27,Shipped
ORD002774,CUST00342,PROD00199,13,2025-07-02,Cancelled
ORD002775,CUST00099,SKU00138,,2024-10-16,Processing
ORD002776,CUST00093,ITM00113,33,2025-09-19,Shipped
ORD002777,CUST00339,PROD00051,13,2025-09-10,
ORD002778,CUST00296,PRO00019,51,2024-04-17,Processing
ORD002779,CUST00129,SKU00093,11,2025-05-17,Cancelled
ORD002780,CUST00220,PRO00151,35,2024-11-18,Processing
ORD002781,CUST00082,PROD00191,46,2023-01-23,Cancelled
ORD002782,CUST00293,ITM00034,3,,Completed
ORD002783,CUST00155,ITM00033,24,2024-07-31,Processing
ORD002784,CUST00038,SKU00159,33,2023-07-31,Processing
ORD002785,CUST00225,ITM00176,26,,Processing
ORD002786,CUST00251,PRO00119,40,2023-03-11,Completed
ORD002787,CUST00166,ITM00015,92,2024-03-11,Completed
ORD002788,CUST00236,PRO00066,45,2025-09-10,Completed
ORD002789,CUST00092,PRO00131,24,2025-08-02,Completed
ORD002790,,PRO00119,25,2025-09-02,Processing
ORD002791,CUST00205,PRO00027,34,2024-04-17,Pending
ORD002792,CUST00310,PRO00052,87,2024-12-08,Shipped
ORD002793,CUST00183,PROD00182,24,2024-10-23,Shipped
ORD002794,CUST00158,SKU00035,84,2023-05-27,Pending
ORD002795,CUST00343,PROD00059,59,2023-06-02,Completed
ORD002796,CUST00077,SKU00094,47,2023-05-27,Completed
ORD002797,CUST00018,SKU00086,46,2024-12-20,Processing
ORD002798,CUST00211,PRO00104,28,2024-07-04,Completed
ORD002799,CUST00121,PROD00024,67,2024-01-23,Processing
ORD002800,CUST00141,SKU00186,84,2024-02-24,Cancelled
ORD002801,CUST00347,PRO00038,86,2023-05-31,Cancelled
ORD002802,CUST00059,PRO00198,9,2023-10-02,Pending
ORD002803,CUST00152,SKU00072,59,2023-11-24,Shipped
ORD002804,CUST00264,ITM00158,93,2023-02-01,Processing
ORD002805,CUST00215,PRO00183,29,2025-02-25,Cancelled
ORD002806,CUST00393,SKU00094,12,2023-07-17,Cancelled
ORD002807,CUST99999,PRO00081,82,2023-10-12,Pending
ORD002808,CUST00377,SKU00002,60,2023-01-19,Cancelled
ORD002809,CUST00282,PRO00052,18,2024-03-08,Completed
ORD002810,CUST00164,PRO00157,70,2024-11-09,Cancelled
ORD002811,CUST00345,PRO00039,46,2024-07-01,Cancelled
ORD002812,CUST00307,PROD00177,14,2023-05-14,Completed
ORD002813,CUST00249,SKU00057,76,2024-10-20,Completed
ORD002814,CUST00483,ITM00200,47,2023-11-07,Completed
ORD002815,CUST00113,SKU00094,50,2025-08-06,Cancelled
ORD002816,CUST00459,PRO00195,31,2025-02-09,Completed
ORD002817,CUST00156,ITM00011,52,2023-12-18,Shipped
ORD002818,CUST00131,PRO00019,81,2024-02-03,Cancelled
ORD002819,CUST00418,PROD00199,9,2024-10-26,INVALID
ORD002820,CUST00416,PRO00104,64,2024-01-23,Shipped
ORD002821,CUST00486,ITM00077,91,2023-03-07,Completed
ORD002822,CUST00497,PROD00185,6,2024-12-30,Completed
ORD002823,CUST00456,SKU00141,30,2023-11-27,Shipped
ORD002824,CUST00212,ITM00025,,2024-02-09,Shipped 
ORD002825,CUST00448,SKU00143,63,2023-01-30,Processing
ORD002826,,SKU00026,99,2024-01-05,Pending
ORD002827,CUST00331,PROD00051,92,2023-08-24,Pending
ORD002828,CUST00455,SKU00083,90,2025-04-07,Cancelled
ORD002829,CUST00226,ITM00063,95,2023-07-16,Completed
ORD002830,CUST00302,ITM00043,13,2023-04-01,Cancelled
ORD002831,CUST00175,PROD00167,71,2023-05-26,Shipped
ORD002832,CUST00385,PRO00064,48,2024-09-29,Cancelled
ORD002833,CUST00143,PRO00013,11,2024-03-31,Cancelled
ORD002834,CUST00400,PRO00193,37,2024-09-16,Shipped
ORD002835,CUST00455,PRO00100,65,2024-10-25,Processing
ORD002836,CUST00333,PRO00047,57,2023-07-22,Processing
ORD002837,CUST00415,PRO00055,85,2024-12-04,Shipped
ORD002838,CUST00053,PRO00027,22,2023-03-01,Shipped
ORD002839,CUST00164,SKU00138,91,2023-07-03,Pending
ORD002840,CUST00500,ITM00135,33,2024-03-20,Completed
ORD002841,CUST00316,PROD00129,30,2025-01-27,Shipped
ORD002842,CUST00196,SKU00067,71,2023-10-16,Cancelled
ORD002843,CUST00463,SKU00086,71,2023-07-14,Completed
ORD002844,CUST00354,PRO00027,18,2023-05-20,Processing
ORD002845,CUST00104,PRO00055,16,2023-02-18,
ORD002846,CUST00472,SKU00083,85,2025-08-23,Pending
ORD002847,CUST00283,PRO00053,30,2023-12-25,Cancelled
ORD002848,CUST00405,ITM00158,,2023-10-24,Cancelled
ORD002849,CUST00281,SKU00054,46,2023-10-07,Processing
ORD002850,CUST00081,PROD00006,7,20-05-2025,Completed
ORD002851,CUST00059,ITM00021,88,2025-08-12,
ORD002852,CUST00351,SKU00026,21,2025-09-20,Processing
ORD002853,CUST00493,PROD00191,41,2025-08-12,Shipped
ORD002854,CUST00413,PROD00184,70,2025-02-17,Pending
ORD002855,CUST00029,PRO00007,14,01/19/2023,
ORD002856,CUST00122,SKU00169,7,2024-04-26,Shipped
ORD002857,CUST00393,SKU00116,22,2023-01-17,Shipped
ORD002858,CUST00226,PROD00059,71,2024-09-12,Shipped
ORD002859,CUST00445,PRO00032,78,2023-12-04,Pending
ORD002860,CUST00235,PROD00108,,30-05-2023,Shipped
ORD002861,CUST00293,PROD00123,59,2024-09-30,Shipped
ORD002862,CUST00491,PROD00044,23,2025-06-21,
ORD002863,CUST00412,SKU00041,42,2024-02-14,Pending
ORD002864,CUST00421,PROD00102,71,2024-10-03,Completed
ORD002865,,SKU00138,5,2023-01-16,Completed
ORD002866,CUST00276,SKU00124,47,2025-07-30,Cancelled
ORD002867,CUST00340,PROD00090,33,2023-03-01,Processing
ORD002868,CUST00032,SKU00173,62,2023-06-03,Processing
ORD002869,CUST00039,PRO00163,46,2024-10-25,Pending
ORD002870,CUST00238,PRO00032,77,2025-01-14,Shipped
ORD002871,CUST00349,PROD00123,20,2023-10-11,Processing
ORD002872,CUST00313,SKU00098,89,,Completed
ORD002873,CUST00054,PROD00024,77,2023-02-18,Pending
ORD002874,CUST00253,SKU00159,26,2024-10-25,Shipped
ORD002875,CUST00395,ITM00077,95,2024-02-10, Cancelled 
ORD002876,CUST00162,PROD00192,2,2025-03-29,Shipped
ORD002877,CUST00356,ITM00050,75,2024-06-19,Shipped
ORD002878,CUST00329,SKU00041,49,2024-01-10,Cancelled
ORD002879,CUST00375,ITM00033,47,2023-09-25,Cancelled
ORD002880,CUST00405,PROD00084,28,2025-06-10,Shipped
ORD002881,CUST00267,PRO00193,56,2024-09-17,INVALID
ORD002882,CUST00229,PRO00060,50,2025-05-22,Completed
ORD002883,CUST00469,SKU00130,28,2025-05-25,Shipped
ORD002884,CUST00161,SKU00089,60,2023-10-28,Processing
ORD002885,CUST00087,SKU00124,72,2024-11-07,Cancelled
ORD002886,CUST00419,PROD00004,96,2024-08-26,Cancelled
ORD002887,CUST00204,ITM00166,64,2024-08-26,Cancelled
ORD002888,CUST00309,PROD00107,93,2024-03-01,Processing
ORD002889,CUST00021,PRO00066,13,2024-05-03,Pending
ORD002890,CUST00338,SKU00054,45,2023-11-24,Completed
ORD002891,CUST00483,PRO00150,54,2023-03-06,Pending
ORD002892,CUST00423,PRO00076,96,2025-07-25,Processing
ORD002893,CUST00451,PRO00064,30,2023-03-19,Completed
ORD002894,CUST00302,ITM00126,20,2025-09-01,Processing
ORD002895,CUST00243,PRO00148,50,2025-05-24,Pending
ORD002896,CUST99999,PRO00157,,2023-12-31,Cancelled
ORD002897,CUST00423,ITM00127,11,2024-03-31,Cancelled
ORD002898,CUST00079,ITM00050,79,2024-10-20,Shipped
ORD002899,CUST00215,PRO00005,2,2023-06-07,Shipped
ORD002900,CUST00011,ITM00077,5,2025-06-30,INVALID
ORD002901,CUST00047,SKU00194,69,10/09/2023,Pending
ORD002902,CUST00237,SKU00197,63,2023-01-21,Completed
ORD002903,CUST00400,PRO00066,64,2025-06-17,Processing
ORD002904,CUST00276,PRO00068,55,2024-06-05,Completed
ORD002905,CUST00342,SKU00173,39,2023-12-20,Pending
ORD002906,CUST00340,PROD00090,46,2024-10-07,INVALID
ORD002907,CUST00320,ITM00011,85,2023-03-03,Completed
ORD002908,CUST00332,SKU00103,92,2023-07-21,Processing
ORD002909,CUST00408,PROD00177,31,01/12/2024,Pending
ORD002910,CUST00286,PRO00131,99,2023-03-20,Processing
ORD002911,CUST00286,PROD00164,17,2023-04-02,Shipped
ORD002912,CUST00387,SKU00186,35,2023-01-26,Completed
ORD002913,CUST00090,ITM00099,1,01/24/2023,Pending
ORD002914,CUST00183,PRO00042,75,2024-09-18,Processing
ORD002915,CUST00358,PRO00039,4,2023-03-09,Processing
ORD002916,CUST00496,PROD00045,12,2024-07-16,Shipped
ORD002917,CUST00353,PRO00109,63,2025-04-27,Pending
ORD002918,CUST00235,PROD00090,54,2024-01-01,Shipped
ORD002919,CUST00120,ITM00040,35,2024-11-17,Pending
ORD002920,CUST00252,PROD00185,25,2024-01-16,Completed
ORD002921,CUST00207,ITM00113,67,2024-01-02,Cancelled
ORD002922,CUST00061,PRO00162,46,2025-06-12,Cancelled
ORD002923,CUST00140,SKU00118,-99,2023-01-20, Shipped 
ORD002924,CUST00326,PROD00171,50,2024-11-23, Completed 
ORD002925,CUST00328,ITM00158,54,2025-02-10,Processing
ORD002926,CUST00484,PRO00146,93,2023-02-22,Pending
ORD002927,CUST00448,SKU00072,93,2024-01-13,Pending
ORD002928,CUST00355,PRO00053,21,2023-08-19,Pending
ORD002929,CUST00421,SKU00194,25,2023-05-17,Cancelled
ORD002930,CUST00482,SKU00124,67,2023-12-20, Completed 
ORD002931,CUST00316,SKU00124,89,2023-03-02,Completed
ORD002932,CUST00192,PROD00045,1,2025-05-18,Pending
ORD002933,CUST00007,PROD00149,27,2024-08-21,Pending
ORD002934,CUST00333,PROD00160,55,2025-06-24,Pending
ORD002935,CUST00288,ITM00200,98,2025-08-14,Shipped
ORD002936,CUST00251,ITM00050,55,2024-12-08,Shipped
ORD002937,CUST00280,PROD00171,96,2024-09-21,Processing
ORD002938,CUST00250,SKU00079,94,2024-10-26,Processing
ORD002939,CUST00049,PROD00051,89,2024-03-12,Processing
ORD002940,CUST00048,PRO00119,10,2023-03-14,Shipped
ORD002941,CUST99999,PRO00193,25,2023-03-22,Shipped
ORD002942,CUST00227,PRO00100,61,2025-03-14,Pending
ORD002943,CUST00177,ITM00071,45,2023-06-16,Cancelled
ORD002944,CUST00370,PRO00012,46,2024-06-04,Completed
ORD002945,CUST00472,ITM00040,85,2024-04-10,Processing
ORD002946,CUST00172,SKU00098,8,2024-12-10,Shipped
ORD002947,CUST00274,SKU00026,23,18-07-2023,Completed 
ORD002948,,ITM00096,19,2024-06-05,Processing
ORD002949,CUST00339,PROD00153,61,2023-07-29,Cancelled
ORD002950,CUST00324,PRO00003,45,2024-09-07,Shipped
ORD002951,,PRO00097,78,2025-05-23,Shipped
ORD002952,CUST00277,ITM00034,36,2025-02-10,Completed
ORD002953,CUST00272,ITM00175,54,2023-09-22,Pending
ORD002954,CUST00360,ITM00011,77,2024-01-14,Cancelled
ORD002955,CUST00334,PRO00037,56,2024-11-01,INVALID
ORD002956,CUST00270,SKU00089,74,2025-02-08,Shipped
ORD002957,CUST00134,SKU00188,63,2023-10-24,Completed
ORD002958,CUST00091,SKU00154,21,25-12-2024,INVALID
ORD002959,CUST00040,ITM00135,30,2024-07-22,Completed
ORD002960,CUST00320,PRO00078,89,2025-03-02,Processing
ORD002961,CUST00137,PRO00013,62,2024-06-23,Processing
ORD002962,CUST00222,PRO00131,56,2024-04-01,Pending
ORD002963,CUST00081,SKU00098,41,2024-09-11,Shipped
ORD002964,CUST00172,PROD00049,25,2024-01-27,INVALID
ORD002965,CUST00454,ITM00011,48,2024-11-15,Shipped
ORD002966,CUST00021,PRO00074,73,2023-01-24,Processing
ORD002967,CUST00238,ITM00096,28,2024-01-31,Cancelled
ORD002968,CUST00294,ITM00023,18,2024-09-08,Pending
ORD002969,CUST00443,ITM00166,66,2025-08-15,Pending
ORD002970,CUST00032,ITM00070,59,2023-10-16,Processing
ORD002971,CUST00114,ITM00070,52,2023-09-17,Shipped
ORD002972,CUST00064,PRO00038,44,2025-06-18,Processing
ORD002973,CUST00073,PROD00160,10,2024-08-31,Cancelled
ORD002974,CUST00360,SKU00026,12,2023-02-03,Cancelled
ORD002975,CUST00369,PROD00147,1,2024-12-02,Processing
ORD002976,CUST00159,PROD00178,29,2023-03-20,Pending
ORD002977,CUST00088,PROD00153,100,2024-11-14,Completed
ORD002978,CUST00368,PROD00102,4,2024-10-08,INVALID
ORD002979,CUST00213,PRO00053,50,2024-12-14,Cancelled
ORD002980,CUST00335,PRO00012,43,2023-11-26,Cancelled
ORD002981,CUST00293,PRO00078,22,2024-04-22,Shipped
ORD002982,CUST00412,PROD00107,81,2023-05-26,Processing
ORD002983,CUST00176,SKU00020,55,2024-07-26,Shipped
ORD002984,CUST00002,PRO00119,15,2023-10-27,Cancelled
ORD002985,CUST00499,SKU00093,33,2025-02-07,Completed
ORD002986,CUST00387,PRO00052,27,2024-08-24,Completed
ORD002987,CUST00467,PROD00182,89,2025-05-22,Processing
ORD002988,,ITM00043,54,2023-06-29,Pending
ORD002989,,ITM00058,78,2024-06-25,
ORD002990,CUST00396,PROD00117,22,2023-09-07,Processing
ORD002991,CUST00494,PRO00007,69,2023-09-12,Processing
ORD002992,,SKU00130,97,2023-04-07,Processing
ORD002993,CUST00172,PROD00160,98,2023-08-10,
ORD002994,CUST00308,PROD00132,73,2023-06-12,Cancelled
ORD002995,CUST00220,ITM00070,39,2024-10-18,Shipped
ORD002996,CUST00105,PRO00066,19,2025-04-02,Pending
ORD002997,CUST00177,PRO00037,76,2024-09-22,Cancelled
ORD002998,CUST00076,SKU00089,86,2024-08-21,Cancelled
ORD002999,CUST00485,ITM00176,68,2023-06-04,Shipped
ORD003000,CUST00307,PRO00193,45,2025-03-15,Processing
ORD003001,CUST00020,PROD00167,90,2025-06-20,Shipped
ORD003002,CUST00163,ITM00128,72,2025-05-18,Completed
ORD003003,CUST00188,PRO00097,66,,Cancelled
ORD003004,CUST00325,PRO00055,85,2025-08-24,Shipped
ORD003005,CUST00413,PROD00174,29,12/18/2023,Shipped
ORD003006,CUST00144,PROD00108,83,2025-06-13,Pending
ORD003007,CUST00363,SKU00072,6,2023-10-23,Cancelled
ORD003008,CUST00046,SKU00067,49,2025-01-22,Completed
ORD003009,CUST00393,ITM00158,42,2023-11-08,Completed
ORD003010,CUST00456,PROD00090,53,2025-01-12,Pending
ORD003011,CUST00184,ITM00058,68,2025-06-28,Processing
ORD003012,CUST00191,ITM00034,32,2023-09-24,Shipped
ORD003013,CUST00063,SKU00079,77,2024-03-09,Shipped
ORD003014,CUST00394,PROD00056,60,2023-03-11,Processing
ORD003015,CUST00236,PROD00136,63,2024-12-26,Completed 
ORD003016,CUST00122,PRO00163,94,2023-07-31,Completed
ORD003017,CUST00042,PRO00085,52,2025-04-19,Pending
ORD003018,CUST00186,PROD00044,83,2024-03-18,Processing
ORD003019,CUST00331,PROD00171,81,2023-03-14,Processing
ORD003020,CUST00440,PRO00038,27,2025-03-02,Cancelled
ORD003021,CUST00027,SKU00120,57,2024-08-01,Cancelled
ORD003022,CUST00186,PRO00068,-23,2024-08-24,Processing
ORD003023,CUST00280,SKU00046,76,2023-09-30,Pending
ORD003024,CUST00209,ITM00023,82,2023-06-27,
ORD003025,CUST00216,ITM00176,65,2024-03-11,Cancelled
ORD003026,CUST00447,PROD00004,59,2024-07-10,Completed
ORD003027,CUST00495,SKU00138,86,2025-08-18,Completed
ORD003028,CUST00099,ITM00036,36,2023-07-31,Pending
ORD003029,CUST00494,PROD00106,2,05/21/2023,Cancelled
ORD003030,CUST00205,PROD00199,48,2023-12-19,Shipped
ORD003031,CUST00094,PRO00055,47,2024-03-09,Pending
ORD003032,CUST00399,SKU00069,25,2025-07-01,Processing
ORD003033,CUST00336,ITM00065,32,2025-06-28,Pending
ORD003034,CUST00427,PROD00107,60,2024-06-13,Shipped
ORD003035,CUST00151,PROD00136,54,2024-01-14,Pending
ORD003036,CUST00072,PROD00080,63,2025-09-14,Processing
ORD003037,CUST00475,SKU00009,65,2023-05-20,Pending
ORD003038,CUST00287,PROD00008,91,2024-09-04,Pending
ORD003039,CUST00108,PRO00010,90,2023-10-02,Shipped
ORD003040,CUST00131,ITM00043,53,2024-12-10,Cancelled
ORD003041,CUST00026,PROD00084,64,2024-04-04,Pending
ORD003042,CUST00242,SKU00035,47,2023-11-19,Completed
ORD003043,CUST00009,PRO00066,50,2025-05-05,Pending
ORD003044,CUST00384,PRO00095,46,2025-05-18,Pending
ORD003045,CUST00017,PRO00039,13,2023-09-21,Pending
ORD003046,CUST00361,PRO00005,83,2023-06-28,Shipped
ORD003047,CUST00212,PROD00147,37,2024-09-13,Cancelled
ORD003048,CUST00162,ITM00036,48,2024-05-28,Pending
ORD003049,CUST00467,PRO00039,51,2024-02-17,Processing
ORD003050,CUST00342,SKU00061,94,2024-11-06,
ORD003051,CUST99999,PROD00075,55,2023-01-21,
ORD003052,CUST00216,PROD00164,80,2025-05-24,Shipped
ORD003053,CUST00002,SKU00142,78,2024-02-03,Pending
ORD003054,CUST00468,ITM00065,39,2025-04-09,Cancelled
ORD003055,CUST00374,PRO00027,26,2024-06-11,Pending
ORD003056,CUST00236,PRO00022,82,2023-06-04,Processing
ORD003057,CUST00144,ITM00034,79,2024-08-13,Pending
ORD003058,CUST00117,PROD00132,57,2025-03-20,Cancelled
ORD003059,CUST00147,PROD00164,37,2025-09-07,Shipped
ORD003060,CUST00391,PROD00160,96,2025-01-15,Pending
ORD003061,CUST00144,PROD00132,24,2025-08-12,Processing
ORD003062,CUST00267,ITM00113,1,2024-01-30,Processing
ORD003063,CUST00267,PRO00109,43,2024-10-23,Pending
ORD003064,,SKU00079,55,2024-03-23,Pending
ORD003065,CUST00404,PROD00084,74,2024-02-19,Cancelled
ORD003066,CUST00423,PRO00078,33,2025-07-30,Processing
ORD003067,CUST00479,PRO00053,80,2023-08-07,Pending
ORD003068,CUST00240,PROD00051,85,2023-01-18,Completed
ORD003069,CUST00245,SKU00069,3,2023-04-17,Cancelled
ORD003070,CUST00005,PROD00048,79,2025-01-04,
ORD003071,CUST00069,PROD00018,38,2023-07-07,Pending
ORD003072,CUST00382,PRO00017,85,2023-03-03,Processing
ORD003073,CUST00171,SKU00079,54,2024-05-27,Completed
ORD003074,CUST00315,PRO00161,76,2025-06-01,Shipped
ORD003075,CUST00036,PRO00195,3,2023-08-30,Shipped
ORD003076,CUST00134,SKU00089,,2025-06-01,Completed
ORD003077,CUST00208,PROD00084,79,2024-08-22,Processing
ORD003078,CUST00076,ITM00134,86,2024-03-01,Cancelled
ORD003079,CUST00092,PRO00146,85,2023-10-04,Processing
ORD003080,CUST00276,PROD00073,41,2024-03-17,Shipped
ORD003081,CUST00299,PROD00073,60,2024-04-16,Processing
ORD003082,CUST00278,ITM00091,20,2024-11-23,Completed
ORD003083,CUST00276,SKU00026,9,2024-01-21,Processing
ORD003084,CUST00375,ITM00011,68,2024-12-02,Shipped 
ORD003085,CUST00112,PRO00087,85,2025-03-09,Shipped
ORD003086,CUST00044,ITM00158,87,2024-09-08,Completed
ORD003087,CUST00115,PROD00147,-88,2024-05-08,Completed
ORD003088,CUST00022,ITM00126,48,2024-08-09,Completed
ORD003089,CUST00204,ITM00175,43,2023-06-24,Processing
ORD003090,CUST00253,PROD00199,4,2025-01-10,Pending
ORD003091,CUST00310,ITM00043,1,2024-01-02,Pending
ORD003092,CUST00430,PRO00074,67,2024-12-27,Shipped
ORD003093,CUST99999,ITM00023,51,2025-09-13,Cancelled
ORD003094,CUST00188,PRO00092,39,2024-06-19,Shipped
ORD003095,CUST00234,PROD00051,66,2024-03-29,Completed
ORD003096,CUST00272,PRO00156,74,2025-03-01,Completed
ORD003097,CUST00443,SKU00194,44,2023-11-21,Shipped
ORD003098,CUST00463,SKU00079,37,2025-09-02,Completed
ORD003099,CUST00452,PROD00059,38,2025-05-28,Shipped
ORD003100,CUST00233,PROD00084,43,2024-12-23,Cancelled
ORD003101,CUST00266,SKU00194,53,2024-07-15,Completed
ORD003102,CUST00207,PRO00137,64,2024-06-27,Cancelled
ORD003103,CUST00476,PRO00019,98,2025-07-07,Pending
ORD003104,CUST00331,SKU00120,,2023-02-18,Cancelled
ORD003105,CUST00195,PRO00042,81,2024-03-09, Processing 
